call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn,avg_usage_per_month,monthly_call_frequency,monthly_sms_frequency,has_complaint,has_call_failures,activity_score,customer_value_group
12,0,39,0,13963,169,7,42,3,1,1,30,593.28,0,358.02564102564105,4.333333333333333,0.1794871794871795,0,1,218,High
12,0,39,1,4705,83,7,23,3,1,1,30,219.52,0,120.64102564102564,2.128205128205128,0.1794871794871795,0,1,113,Medium
11,0,39,0,6108,95,7,10,2,1,1,25,310.635,0,156.6153846153846,2.4358974358974357,0.1794871794871795,0,1,112,High
14,1,39,0,2428,54,7,15,3,1,2,30,127.28,0,62.256410256410255,1.3846153846153846,0.1794871794871795,1,1,76,Medium
30,0,39,3,15330,225,29,30,3,1,1,30,738.2,0,393.0769230769231,5.769230769230769,0.7435897435897436,0,1,284,High
9,0,39,1,3285,27,458,6,3,1,1,30,1964.48,0,84.23076923076923,0.6923076923076923,11.743589743589743,0,1,491,Very High
14,0,38,0,15675,182,125,28,2,1,1,25,1276.065,0,412.5,4.7894736842105265,3.289473684210526,0,1,335,Very High
8,0,38,1,6690,86,161,24,3,1,1,30,915.04,0,176.05263157894737,2.263157894736842,4.2368421052631575,0,1,271,Very High
5,0,38,0,1065,14,7,9,2,1,2,25,80.055,0,28.026315789473685,0.3684210526315789,0.18421052631578946,0,1,30,Low
7,0,39,0,900,14,7,6,2,1,2,25,72.63,0,23.076923076923077,0.358974358974359,0.1794871794871795,0,1,27,Low
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1,8.026315789473685,0.15789473684210525,0.18421052631578946,0,1,15,Low
8,0,38,0,7698,127,359,41,2,1,1,25,1967.625,0,202.57894736842104,3.3421052631578947,9.447368421052632,0,1,527,Very High
12,0,38,1,11655,154,7,45,3,1,1,30,500.36,0,306.7105263157895,4.052631578947368,0.18421052631578946,0,1,206,High
13,0,38,1,6908,75,83,35,2,1,1,25,687.735,0,181.78947368421052,1.9736842105263157,2.1842105263157894,0,1,193,High
28,1,34,0,1145,47,7,15,2,1,2,25,85.14,1,33.6764705882353,1.3823529411764706,0.20588235294117646,1,1,69,Low
26,0,37,8,10625,93,7,40,4,1,1,45,285.45,0,287.1621621621622,2.5135135135135136,0.1891891891891892,0,1,140,High
18,0,37,1,6008,98,7,22,2,1,1,25,306.27,1,162.3783783783784,2.6486486486486487,0.1891891891891892,0,1,127,High
6,0,35,0,3030,22,7,12,3,1,1,30,150.08,0,86.57142857142857,0.6285714285714286,0.2,0,1,41,Medium
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,1,88.33333333333333,1.1388888888888888,0.19444444444444445,0,1,62,Medium
14,0,37,0,2458,44,9,29,3,1,2,30,136.08,1,66.43243243243244,1.1891891891891893,0.24324324324324326,0,1,82,Medium
5,1,37,0,305,6,7,2,3,1,2,30,40.44,1,8.243243243243244,0.16216216216216217,0.1891891891891892,1,1,15,Low
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,0,50.21621621621622,0.6756756756756757,0.1891891891891892,0,1,36,Low
8,0,34,1,6975,97,7,20,4,1,1,45,194.3,0,205.14705882352942,2.8529411764705883,0.20588235294117646,0,1,124,Medium
5,0,37,0,818,7,7,2,4,1,2,45,38.125,1,22.10810810810811,0.1891891891891892,0.1891891891891892,0,1,16,Low
5,0,37,1,305,6,7,2,5,1,1,55,15.165,0,8.243243243243244,0.16216216216216217,0.1891891891891892,0,1,15,Low
30,0,32,3,16265,238,7,78,2,1,1,25,774.135,0,508.28125,7.4375,0.21875,0,1,323,High
11,0,35,3,7155,116,246,31,2,2,1,25,1434.195,0,204.42857142857142,3.3142857142857145,7.0285714285714285,0,1,393,Very High
7,0,37,0,3908,82,7,26,2,1,1,25,211.05,0,105.62162162162163,2.2162162162162162,0.1891891891891892,0,1,115,Medium
8,0,36,0,1855,44,13,18,3,1,2,30,127.96,0,51.52777777777778,1.2222222222222223,0.3611111111111111,0,1,75,Medium
11,0,37,0,2970,53,150,21,2,1,1,25,811.035,0,80.27027027027027,1.4324324324324325,4.054054054054054,0,1,224,Very High
9,0,28,1,1505,36,168,9,2,2,1,25,825.345,0,53.75,1.2857142857142858,6.0,0,1,213,Very High
9,0,27,0,1758,39,7,66,4,1,1,45,62.425,0,65.11111111111111,1.4444444444444444,0.25925925925925924,0,1,112,Low
16,0,28,0,890,25,7,5,2,1,2,25,72.675,0,31.785714285714285,0.8928571428571429,0.25,0,1,37,Low
5,0,27,0,1015,10,7,2,4,1,2,45,43.125,0,37.592592592592595,0.37037037037037035,0.25925925925925924,0,1,19,Low
15,0,26,0,1415,32,7,11,2,1,1,25,96.615,0,54.42307692307692,1.2307692307692308,0.2692307692307692,0,1,50,Low
7,0,26,0,3415,61,7,21,3,1,1,30,167.04,0,131.34615384615384,2.3461538461538463,0.2692307692307692,0,1,89,Medium
7,0,19,0,1885,26,7,12,2,1,1,25,117.495,0,99.21052631578948,1.368421052631579,0.3684210526315789,0,1,45,Low
21,0,18,1,6583,141,60,40,1,2,1,15,699.82,0,365.72222222222223,7.833333333333333,3.3333333333333335,0,1,241,High
17,0,16,0,9123,171,48,38,4,1,1,45,352.35,0,570.1875,10.6875,3.0,0,1,257,High
13,0,17,3,3043,45,7,17,3,1,1,30,151.52,0,179.0,2.6470588235294117,0.4117647058823529,0,1,69,Medium
7,0,10,1,4580,40,190,8,3,1,1,30,944.8,0,458.0,4.0,19.0,0,1,238,Very High
8,0,10,1,1678,19,7,5,3,1,1,30,95.88,1,167.8,1.9,0.7,0,1,31,Low
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,0,121.625,1.95,0.525,0,1,121,High
7,0,41,0,813,12,23,9,3,1,2,30,125.0,0,19.829268292682926,0.2926829268292683,0.5609756097560976,0,1,44,Medium
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,0,75.58974358974359,1.7179487179487178,9.615384615384615,0,1,471,Very High
17,0,40,1,4693,73,17,40,1,1,1,15,355.63,0,117.325,1.825,0.425,0,1,130,High
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,0,72.2,1.625,0.45,0,1,121,Medium
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,0,106.75,2.225,1.2,0,1,170,High
11,0,40,1,2855,46,301,23,3,1,1,30,1320.04,0,71.375,1.15,7.525,0,1,370,Very High
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,0,246.4102564102564,3.282051282051282,4.102564102564102,0,1,336,Very High
14,0,40,1,14268,176,16,49,3,1,1,30,641.76,0,356.7,4.4,0.4,0,1,241,High
14,0,40,2,5010,90,18,30,3,1,1,30,276.0,0,125.25,2.25,0.45,0,1,138,High
13,0,40,1,6413,102,23,17,3,1,1,30,352.6,0,160.325,2.55,0.575,0,1,142,High
16,0,40,0,2733,61,24,22,3,1,2,30,207.76,0,68.325,1.525,0.6,0,1,107,Medium
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,0,390.875,5.8,1.75,1,1,339,Very High
11,0,40,2,3590,34,499,13,3,1,1,30,2140.96,0,89.75,0.85,12.475,0,1,546,Very High
16,0,39,1,15980,189,166,35,2,1,1,25,1474.605,0,409.7435897435897,4.846153846153846,4.256410256410256,0,1,390,Very High
10,0,39,2,6995,93,202,31,3,1,1,30,1091.52,0,179.35897435897436,2.3846153846153846,5.17948717948718,0,1,326,Very High
7,0,39,0,1370,21,16,16,2,1,2,25,134.595,0,35.12820512820513,0.5384615384615384,0.41025641025641024,0,1,53,Medium
9,0,40,0,1205,21,29,13,3,1,2,30,165.04,0,30.125,0.525,0.725,0,1,63,Medium
7,0,39,0,495,7,16,5,2,1,2,25,94.59,1,12.692307692307692,0.1794871794871795,0.41025641025641024,0,1,28,Low
10,0,39,1,8003,134,400,48,3,1,1,30,1925.48,0,205.2051282051282,3.4358974358974357,10.256410256410257,0,1,582,Very High
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,0,306.6666666666667,4.128205128205129,0.6923076923076923,0,1,240,High
15,0,39,2,7213,82,124,42,2,1,1,25,886.275,0,184.94871794871796,2.1025641025641026,3.1794871794871793,0,1,248,Very High
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,1,41.42857142857143,1.542857142857143,0.9142857142857143,1,1,108,Medium
28,0,38,9,10930,100,17,47,5,1,1,55,190.95,0,287.63157894736844,2.6315789473684212,0.4473684210526316,0,1,164,Medium
20,0,38,2,6313,105,42,29,2,1,1,25,477.81,0,166.1315789473684,2.763157894736842,1.105263157894737,0,1,176,High
8,0,36,1,3335,29,16,19,3,1,1,30,198.56,0,92.63888888888889,0.8055555555555556,0.4444444444444444,0,1,64,Medium
16,1,37,0,3485,48,25,21,3,1,2,30,241.32,1,94.1891891891892,1.2972972972972974,0.6756756756756757,1,1,94,High
16,1,38,0,2763,51,50,36,4,1,2,45,195.35,1,72.71052631578948,1.3421052631578947,1.3157894736842106,1,1,137,Medium
7,0,38,0,628,9,16,7,3,1,2,30,89.48,1,16.526315789473685,0.23684210526315788,0.42105263157894735,0,1,32,Low
8,0,38,1,2163,32,16,11,4,1,1,45,94.875,0,56.921052631578945,0.8421052631578947,0.42105263157894735,0,1,59,Low
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,0,208.0,2.9714285714285715,0.8571428571428571,0,1,161,Medium
7,0,38,0,1123,14,25,9,4,1,2,45,90.925,1,29.55263157894737,0.3684210526315789,0.6578947368421053,0,1,48,Low
7,0,38,2,833,11,20,7,5,1,1,55,42.66,0,21.92105263157895,0.2894736842105263,0.5263157894736842,0,1,38,Low
32,0,33,4,16570,245,16,85,2,2,1,25,828.675,0,502.1212121212121,7.424242424242424,0.48484848484848486,0,1,346,Very High
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,0,207.22222222222223,3.4166666666666665,7.972222222222222,0,1,448,Very High
9,0,38,1,4213,89,18,33,3,1,1,30,244.08,0,110.86842105263158,2.3421052631578947,0.47368421052631576,0,1,140,High
10,0,37,0,2160,51,54,25,3,1,2,30,304.44,0,58.37837837837838,1.3783783783783783,1.4594594594594594,0,1,130,High
13,0,38,1,3275,60,191,28,2,1,1,25,1009.575,0,86.1842105263158,1.5789473684210527,5.026315789473684,0,1,279,Very High
11,0,29,2,1810,43,209,16,3,2,1,30,910.12,0,62.41379310344828,1.4827586206896552,7.206896551724138,0,1,268,Very High
11,0,28,1,2063,46,46,73,5,1,1,55,100.635,0,73.67857142857143,1.6428571428571428,1.6428571428571428,0,1,165,Low
18,0,29,0,1195,32,26,12,3,1,2,30,153.08,0,41.206896551724135,1.103448275862069,0.896551724137931,0,1,70,Medium
7,0,28,0,1320,17,37,8,4,1,2,45,125.925,0,47.142857142857146,0.6071428571428571,1.3214285714285714,0,1,62,Medium
17,0,27,1,1720,39,35,18,2,1,1,25,236.655,0,63.7037037037037,1.4444444444444444,1.2962962962962963,0,1,92,High
9,0,27,1,3720,68,24,28,3,1,1,30,247.52,0,137.77777777777777,2.5185185185185186,0.8888888888888888,0,1,120,High
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,0,109.5,1.65,2.2,0,1,96,High
23,0,19,2,6887,148,101,47,2,2,1,25,771.075,0,362.4736842105263,7.7894736842105265,5.315789473684211,0,1,296,High
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,0,554.5294117647059,10.470588235294118,5.235294117647059,0,1,312,High
15,0,18,4,3347,52,47,24,3,1,1,30,323.96,0,185.94444444444446,2.888888888888889,2.611111111111111,0,1,123,High
9,0,11,2,4885,47,231,15,3,1,1,30,1121.28,0,444.09090909090907,4.2727272727272725,21.0,0,1,293,Very High
10,1,11,2,1982,26,16,12,3,1,1,30,144.32,1,180.1818181818182,2.3636363636363638,1.4545454545454546,1,1,54,Medium
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,0,112.125,1.9,0.075,0,1,95,Medium
3,0,41,0,433,10,5,3,3,1,2,30,37.72,0,10.560975609756097,0.24390243902439024,0.12195121951219512,0,1,18,Low
13,0,39,1,2568,65,357,23,3,1,1,30,1533.32,0,65.84615384615384,1.6666666666666667,9.153846153846153,0,1,445,Very High
13,0,40,1,4313,71,0,34,1,1,1,15,241.12,0,107.825,1.775,0.0,0,1,105,High
6,0,40,1,2508,63,0,32,2,1,1,25,115.695,0,62.7,1.575,0.0,0,1,95,Low
14,0,40,2,3890,87,30,27,3,1,1,30,279.08,0,97.25,2.175,0.75,0,1,144,High
7,0,40,1,2475,44,283,17,3,1,1,30,1232.76,0,61.875,1.1,7.075,0,1,344,Very High
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,0,236.66666666666666,3.230769230769231,3.641025641025641,0,1,310,Very High
10,0,40,1,13888,174,0,43,3,1,1,30,562.48,0,347.2,4.35,0.0,0,1,217,High
10,0,40,2,4630,88,0,24,3,1,1,30,188.72,0,115.75,2.2,0.0,0,1,112,Medium
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,0,150.825,2.5,0.125,0,1,116,High
12,1,40,0,2353,59,6,16,3,1,2,30,120.48,0,58.825,1.475,0.15,1,1,81,Medium
28,0,40,4,15255,230,52,31,3,1,1,30,827.4,0,381.375,5.75,1.3,0,1,313,Very High
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,0,80.25,0.8,12.025,0,1,520,Very High
12,0,39,1,15600,187,148,29,2,1,1,25,1376.415,0,400.0,4.794871794871795,3.7948717948717947,0,1,364,Very High
6,0,39,2,6615,91,184,25,3,1,1,30,1004.24,0,169.6153846153846,2.3333333333333335,4.717948717948718,0,1,300,Very High
3,0,39,0,990,19,0,10,2,1,2,25,45.405,0,25.384615384615383,0.48717948717948717,0.0,0,1,29,Low
5,0,40,0,825,19,11,7,3,1,2,30,77.76,0,20.625,0.475,0.275,0,1,37,Low
0,0,39,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0,0,0,Low
6,0,39,1,7623,132,382,42,3,1,1,30,1838.2,0,195.46153846153845,3.3846153846153846,9.794871794871796,0,1,556,Very High
10,0,39,2,11580,159,9,46,4,1,1,45,315.975,0,296.9230769230769,4.076923076923077,0.23076923076923078,0,1,214,High
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,0,175.2051282051282,2.051282051282051,2.717948717948718,0,1,222,High
26,1,35,0,1070,52,14,16,3,1,2,30,100.88,1,30.571428571428573,1.4857142857142858,0.4,1,1,82,Low
24,0,38,9,10550,98,0,41,5,1,1,55,159.72,0,277.63157894736844,2.5789473684210527,0.0,0,1,139,Medium
16,0,38,2,5933,103,24,23,2,1,1,25,379.62,0,156.1315789473684,2.710526315789474,0.631578947368421,0,1,150,High
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,0,82.08333333333333,0.75,0.0,0,1,40,Medium
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,1,83.91891891891892,1.2432432432432432,0.1891891891891892,0,1,68,Medium
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,1,62.71052631578947,1.2894736842105263,0.8421052631578947,0,1,111,Medium
3,0,38,0,248,7,0,1,3,1,2,30,10.2,1,6.526315789473684,0.18421052631578946,0.0,0,1,8,Low
4,0,38,1,1783,30,0,5,4,1,1,45,45.325,0,46.921052631578945,0.7894736842105263,0.0,0,1,35,Low
6,0,35,2,6900,102,12,21,5,1,1,55,123.03,0,197.14285714285714,2.914285714285714,0.34285714285714286,0,1,135,Medium
3,0,38,0,743,12,7,3,4,1,2,45,36.375,1,19.55263157894737,0.3157894736842105,0.18421052631578946,0,1,22,Low
3,0,38,2,453,9,2,1,5,1,1,55,9.93,0,11.921052631578947,0.23684210526315788,0.05263157894736842,0,1,12,Low
28,0,33,4,16190,243,0,79,2,2,1,25,739.485,0,490.6060606060606,7.363636363636363,0.0,0,1,322,High
9,0,36,4,7080,121,269,32,3,2,1,30,1364.04,0,196.66666666666666,3.361111111111111,7.472222222222222,0,1,422,Very High
5,0,38,1,3833,87,0,27,3,1,1,30,156.8,0,100.86842105263158,2.289473684210526,0.0,0,1,114,Medium
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,0,48.108108108108105,1.3243243243243243,0.972972972972973,0,1,104,Medium
9,0,38,1,2895,58,173,22,2,1,1,25,911.385,0,76.1842105263158,1.5263157894736843,4.552631578947368,0,1,253,Very High
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,0,49.310344827586206,1.4137931034482758,6.586206896551724,0,1,242,Very High
7,0,28,1,1683,44,28,67,5,1,1,55,67.905,0,60.107142857142854,1.5714285714285714,1.0,0,1,139,Low
14,0,29,0,815,30,8,6,3,1,2,30,65.8,0,28.103448275862068,1.0344827586206897,0.27586206896551724,0,1,44,Low
3,0,28,0,940,15,19,2,4,1,2,45,71.375,0,33.57142857142857,0.5357142857142857,0.6785714285714286,0,1,36,Low
13,0,27,1,1340,37,17,12,2,1,1,25,138.465,0,49.629629629629626,1.3703703703703705,0.6296296296296297,0,1,66,Medium
5,0,27,1,3340,66,6,22,3,1,1,30,160.24,0,123.70370370370371,2.4444444444444446,0.2222222222222222,0,1,94,Medium
5,0,20,1,1810,31,26,13,3,1,1,30,177.64,0,90.5,1.55,1.3,0,1,70,Medium
19,0,19,2,6507,146,83,41,2,2,1,25,672.885,0,342.4736842105263,7.684210526315789,4.368421052631579,0,1,270,High
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,0,532.1764705882352,10.352941176470589,4.176470588235294,0,1,286,High
11,0,18,4,2967,50,29,18,3,1,1,30,236.68,0,164.83333333333334,2.7777777777777777,1.6111111111111112,0,1,97,High
5,0,11,2,4505,45,213,9,3,1,1,30,1034.0,0,409.54545454545456,4.090909090909091,19.363636363636363,0,1,267,Very High
6,1,11,2,1602,24,0,6,3,1,1,30,65.04,1,145.63636363636363,2.1818181818181817,0.0,1,1,30,Low
11,0,35,0,4675,71,4,18,2,1,1,25,231.57,0,133.57142857142858,2.0285714285714285,0.11428571428571428,0,1,93,Medium
3,0,36,0,623,5,6,5,2,1,2,25,55.26,0,17.305555555555557,0.1388888888888889,0.16666666666666666,0,1,16,Low
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,0,81.11764705882354,1.7647058823529411,10.529411764705882,0,1,443,Very High
13,0,35,0,4503,66,0,36,1,1,1,15,251.295,0,128.65714285714284,1.8857142857142857,0.0,0,1,102,High
6,0,35,0,2698,58,1,34,1,1,1,15,157.08,0,77.08571428571429,1.6571428571428573,0.02857142857142857,0,1,93,Medium
14,0,35,1,4080,82,31,29,3,1,1,30,290.48,0,116.57142857142857,2.342857142857143,0.8857142857142857,0,1,142,High
7,0,35,0,2665,39,284,19,3,1,1,30,1244.16,0,76.14285714285714,1.1142857142857143,8.114285714285714,0,1,342,Very High
16,0,34,2,9420,121,143,44,3,1,1,30,953.64,0,277.05882352941177,3.5588235294117645,4.205882352941177,0,1,308,Very High
10,0,35,0,14078,169,0,45,3,1,1,30,569.88,0,402.22857142857146,4.828571428571428,0.0,0,1,214,High
10,0,35,1,4820,83,1,26,3,1,1,30,200.12,0,137.71428571428572,2.3714285714285714,0.02857142857142857,0,1,110,Medium
9,0,35,0,6223,95,6,13,2,1,1,25,311.31,0,177.8,2.7142857142857144,0.17142857142857143,0,1,114,High
12,0,35,0,2543,54,7,18,3,1,2,30,131.88,0,72.65714285714286,1.542857142857143,0.2,0,1,79,Medium
28,0,35,3,15445,225,53,33,3,1,1,30,838.8,0,441.2857142857143,6.428571428571429,1.5142857142857142,0,1,311,Very High
7,0,35,1,3400,27,482,9,3,1,1,30,2065.08,0,97.14285714285714,0.7714285714285715,13.771428571428572,0,1,518,Very High
12,0,34,0,15790,182,149,31,2,1,1,25,1389.24,0,464.4117647058824,5.352941176470588,4.382352941176471,0,1,362,Very High
6,0,34,1,6805,86,185,27,3,1,1,30,1015.64,0,200.14705882352942,2.5294117647058822,5.4411764705882355,0,1,298,Very High
3,0,34,0,1180,14,0,12,2,1,2,25,53.73,0,34.705882352941174,0.4117647058823529,0.0,0,1,26,Low
5,0,35,0,1015,14,12,9,2,1,2,25,100.305,0,29.0,0.4,0.34285714285714286,0,1,35,Low
6,0,34,0,7813,127,383,44,2,1,1,25,2080.8,0,229.7941176470588,3.735294117647059,11.264705882352942,0,1,554,Very High
10,0,34,1,11770,154,10,48,3,1,1,30,516.96,0,346.1764705882353,4.529411764705882,0.29411764705882354,0,1,212,High
11,0,34,1,7023,75,107,38,2,1,1,25,800.91,0,206.55882352941177,2.2058823529411766,3.1470588235294117,0,1,220,Very High
26,1,30,0,1260,47,15,18,2,1,2,25,126.315,1,42.0,1.5666666666666667,0.5,1,1,80,Medium
24,0,33,8,10740,93,0,43,4,1,1,45,270.825,0,325.45454545454544,2.8181818181818183,0.0,0,1,136,High
16,0,33,1,6123,98,25,25,2,1,1,25,392.445,1,185.54545454545453,2.9696969696969697,0.7575757575757576,0,1,148,High
4,0,31,0,3145,22,0,15,3,1,1,30,126.68,0,101.45161290322581,0.7096774193548387,0.0,0,1,37,Medium
12,1,32,0,3295,41,8,17,3,1,2,30,165.44,1,102.96875,1.28125,0.25,1,1,66,Medium
12,0,33,0,2573,44,33,32,3,1,2,30,236.68,1,77.96969696969697,1.3333333333333333,1.0,0,1,109,High
3,0,33,0,438,2,0,3,3,1,2,30,17.6,1,13.272727272727273,0.06060606060606061,0.0,0,1,5,Low
4,0,33,0,1973,25,0,7,3,1,1,30,79.92,0,59.78787878787879,0.7575757575757576,0.0,0,1,32,Low
6,0,30,1,7090,97,13,23,4,1,1,45,212.175,0,236.33333333333334,3.2333333333333334,0.43333333333333335,0,1,133,Medium
3,0,33,0,933,7,8,5,4,1,2,45,43.5,1,28.272727272727273,0.21212121212121213,0.24242424242424243,0,1,20,Low
3,0,33,1,643,4,3,3,5,1,1,55,14.205,0,19.484848484848484,0.12121212121212122,0.09090909090909091,0,1,10,Low
28,0,28,3,16380,238,0,81,2,1,1,25,747.81,0,585.0,8.5,0.0,0,1,319,High
9,0,31,3,7270,116,270,34,2,2,1,25,1547.37,0,234.51612903225808,3.7419354838709675,8.709677419354838,0,1,420,Very High
5,0,33,0,4023,82,1,29,2,1,1,25,189.225,0,121.9090909090909,2.484848484848485,0.030303030303030304,0,1,112,Medium
6,0,32,0,1970,44,37,21,3,1,2,30,228.56,0,61.5625,1.375,1.15625,0,1,102,Medium
9,0,33,0,3085,53,174,24,2,1,1,25,924.21,0,93.48484848484848,1.606060606060606,5.2727272727272725,0,1,251,Very High
7,0,24,1,1620,36,192,12,2,2,1,25,938.52,0,67.5,1.5,8.0,0,1,240,Very High
7,0,23,0,1873,39,29,69,4,1,1,45,120.3,0,81.43478260869566,1.6956521739130435,1.2608695652173914,0,1,137,Medium
14,0,24,0,1005,25,9,8,2,1,2,25,86.85,0,41.875,1.0416666666666667,0.375,0,1,42,Low
3,0,23,0,1130,10,20,4,4,1,2,45,78.5,0,49.130434782608695,0.43478260869565216,0.8695652173913043,0,1,34,Low
13,0,22,0,1530,32,18,14,2,1,1,25,151.29,0,69.54545454545455,1.4545454545454546,0.8181818181818182,0,1,64,Medium
5,0,22,0,3530,61,7,24,3,1,1,30,171.64,0,160.45454545454547,2.772727272727273,0.3181818181818182,0,1,92,Medium
5,0,15,0,2000,26,27,15,2,1,1,25,212.67,0,133.33333333333334,1.7333333333333334,1.8,0,1,68,Medium
19,0,14,1,6697,141,84,43,1,2,1,15,838.09,0,478.35714285714283,10.071428571428571,6.0,0,1,268,Very High
15,0,12,0,9237,171,72,41,4,1,1,45,415.2,0,769.75,14.25,6.0,0,1,284,High
11,0,13,3,3157,45,30,20,3,1,1,30,248.08,0,242.84615384615384,3.4615384615384617,2.3076923076923075,0,1,95,High
5,0,6,1,4695,40,214,11,3,1,1,30,1045.4,0,782.5,6.666666666666667,35.666666666666664,0,1,265,Very High
6,0,6,1,1792,19,0,8,3,1,1,30,72.44,1,298.6666666666667,3.1666666666666665,0.0,0,1,27,Low
15,0,45,2,4675,83,20,20,3,1,1,30,270.32,0,103.88888888888889,1.8444444444444446,0.4444444444444444,0,1,123,High
7,0,46,0,623,17,22,7,3,1,2,30,113.6,0,13.543478260869565,0.3695652173913043,0.4782608695652174,0,1,46,Low
17,0,44,2,2758,72,374,27,3,1,1,30,1609.2,0,62.68181818181818,1.6363636363636365,8.5,0,1,473,Very High
17,0,45,2,4503,78,16,38,1,1,1,15,339.955,0,100.06666666666666,1.7333333333333334,0.35555555555555557,0,1,132,High
10,0,45,2,2698,70,17,36,2,1,1,25,201.06,0,59.955555555555556,1.5555555555555556,0.37777777777777777,0,1,123,Medium
18,0,45,3,4080,94,47,31,3,1,1,30,354.96,0,90.66666666666667,2.088888888888889,1.0444444444444445,0,1,172,High
11,0,45,2,2665,51,300,21,4,1,1,45,817.9,0,59.22222222222222,1.1333333333333333,6.666666666666667,0,1,372,Very High
20,0,44,4,9420,133,159,46,3,1,1,30,1018.12,0,214.0909090909091,3.022727272727273,3.6136363636363638,0,1,338,Very High
14,0,45,2,14078,181,15,47,3,1,1,30,630.36,0,312.84444444444443,4.022222222222222,0.3333333333333333,0,1,243,High
14,0,45,3,4820,95,17,28,4,1,1,45,165.375,0,107.11111111111111,2.111111111111111,0.37777777777777777,0,1,140,Medium
13,0,45,2,6223,107,22,15,3,1,1,30,341.2,0,138.2888888888889,2.3777777777777778,0.4888888888888889,0,1,144,High
16,0,45,0,2543,66,23,20,4,1,2,45,122.725,0,56.51111111111111,1.4666666666666666,0.5111111111111111,0,1,109,Medium
32,0,45,5,15445,237,69,35,3,2,1,30,903.28,0,343.22222222222223,5.266666666666667,1.5333333333333334,0,1,341,Very High
11,0,45,3,3400,39,498,11,4,1,1,45,1330.975,0,75.55555555555556,0.8666666666666667,11.066666666666666,0,1,548,Very High
16,0,44,2,15790,194,165,33,3,1,1,30,1299.36,0,358.8636363636364,4.409090909090909,3.75,0,1,392,Very High
10,0,44,3,6805,98,201,29,4,1,1,45,675.075,0,154.6590909090909,2.227272727272727,4.568181818181818,0,1,328,High
7,0,44,0,1180,26,15,14,3,1,2,30,108.24,0,26.818181818181817,0.5909090909090909,0.3409090909090909,0,1,55,Low
9,0,45,0,1015,26,28,11,3,1,2,30,153.64,0,22.555555555555557,0.5777777777777777,0.6222222222222222,0,1,65,Medium
7,0,44,0,305,12,15,3,3,1,2,30,72.68,1,6.931818181818182,0.2727272727272727,0.3409090909090909,0,1,30,Low
10,0,44,2,7813,139,399,46,3,1,1,30,1914.08,0,177.5681818181818,3.159090909090909,9.068181818181818,0,1,584,Very High
14,0,44,3,11770,166,26,50,4,1,1,45,363.4,0,267.5,3.772727272727273,0.5909090909090909,0,1,242,High
15,0,44,3,7023,87,123,40,3,1,1,30,776.4,0,159.61363636363637,1.9772727272727273,2.7954545454545454,0,1,250,High
30,1,40,0,1260,59,31,20,3,1,2,30,176.76,1,31.5,1.475,0.775,1,1,110,Medium
28,0,43,10,10740,105,16,45,5,2,1,55,186.675,0,249.7674418604651,2.441860465116279,0.37209302325581395,0,1,166,Medium
20,0,43,3,6123,110,41,27,3,1,1,30,413.32,0,142.3953488372093,2.558139534883721,0.9534883720930233,0,1,178,High
8,0,41,2,3145,34,15,17,4,1,1,45,116.975,0,76.70731707317073,0.8292682926829268,0.36585365853658536,0,1,66,Low
16,1,42,0,3295,53,24,19,3,1,2,30,229.92,1,78.45238095238095,1.2619047619047619,0.5714285714285714,1,1,96,Medium
16,1,43,0,2573,56,49,34,4,1,2,45,188.225,1,59.83720930232558,1.302325581395349,1.1395348837209303,1,1,139,Medium
